,summary,Hazard,Mitigation,Impacts,Causes,word
about heat,5.08141784453053,0.13028235945428548,-0.10028616882324404,0.046973253774008523,-0.1704970813091364,about heat
back,6.605331176115914,0.07561719266970694,-0.011501629390000071,0.023327900971406502,-0.13501898058879336,back
heat back,5.142720076951543,0.14890931303236152,-0.12461782799363143,0.054115634219083754,-0.19132564924701148,heat back
back with,5.365297713695439,0.19370303765686825,-0.18751288033782626,0.0737212366431548,-0.24792676320520174,back with
with new,6.458097322288187,-0.0024533755488611846,0.024673412781298785,0.08429125086830368,-0.11009901555674678,with new
new tropical,7.212585915652188,0.2621983795145671,-0.27895180695476174,0.12256773758882655,-0.3951642099173049,new tropical
expected form,4.838033082735646,0.16525272623613713,-0.15315700618441072,0.03001618617497072,-0.16738228646225092,expected form
soon,23.79249245799653,-0.11306850603602339,0.22940299981531156,-0.04783919601503437,-0.05066932371116955,soon
form soon,4.73131261380305,0.1479106294301083,-0.13835943608920737,0.027792288400721375,-0.14465397444893568,form soon
meanwhile the,4.487640003211696,0.10642120718665589,-0.1089776032739939,0.01853501839132987,-0.08546181054030731,meanwhile the
Eastern,11.376371915823968,-0.0717028160836491,0.14954228356161434,-0.040382743272614326,-0.01783762629605776,Eastern
the eastern,4.448818621136502,0.0997005068280904,-0.10541003652898422,0.01567351625340201,-0.07402494608180897,the eastern
pacific still,4.411604516854801,0.06372929315014783,-0.08120044810493983,0.002078996536040119,-0.02284578218289376,pacific still
active,4.421905981875928,0.052692387317439866,-0.07509361600494906,-0.0027182897050703723,-0.006408795000754448,active
still activ+e,4.421905981875928,0.052692387317439866,-0.07509361600494906,-0.0027182897050703723,-0.006408795000754448,still activ+e
activ+e ...,4.43944211885081,0.04168132619493138,-0.07021635103627215,-0.008034900802896778,0.011068985215322843,activ+e ...
leaves,4.97770418734291,0.1343831437506101,-0.17220009592326746,-0.12272439104049468,0.051464517460250436,leaves
the leaves,4.475507631447897,0.026458569695137036,-0.0658511002289149,-0.01637539534614222,0.03735000651468789,the leaves
leaves may,4.5222234881570245,0.011759270050076714,-0.06463389654804144,-0.025617029929002045,0.0653013603168664,leaves may
turning,5.002390828131468,-0.0918050493527791,-0.153212200222225,0.09975951423371505,0.15405576782049807,turning
may turning,4.590431944058753,-0.005863210681374303,-0.06727036155082033,-0.03823455995528964,0.10198053720559853,may turning
turning and,4.721420839616216,-0.0350849075490366,-0.08030046117612846,-0.062225656240861786,0.16780133898450253,turning and
temperature,5.084381028286877,-0.10819188004861487,-0.1380309043425218,-0.13057488374160964,0.33044259324810366,temperature
the temperatur+e,5.084381028286877,-0.10819188004861487,-0.1380309043425218,-0.13057488374160964,0.33044259324810366,the temperatur+e
temperatur+e may,4.5222234881570245,0.011759270050076714,-0.06463389654804144,-0.025617029929002045,0.0653013603168664,temperatur+e may
may falling,4.748463478141353,-0.02180260292987065,-0.02475195182186076,-0.03551328179312049,0.08476363415596636,may falling
falling part+s,4.81510021699367,-0.005623932479515077,-0.007542604930437318,-0.021293166843281024,0.03491091000293815,falling part+s
U.S.,4.961794969191963,0.008947965128615343,0.006034569491311695,-0.012304036221383822,-0.0074345310456334236,U.S.
the u.s.,4.961794969191963,0.008947965128615343,0.006034569491311695,-0.012304036221383822,-0.0074345310456334236,the u.s.
u.s. but,5.0691346282236,0.011497311294657054,0.007984551644183262,-0.013002398004016183,-0.012505079824653374,u.s. but
are far,5.630790141037282,0.012160347934709983,0.003391466521256398,-0.030417900175614,0.007246602937045675,are far
done,6.044854270985639,0.013829694793127165,-0.0042546977382741475,-0.04721536145117584,0.02720150228143544,done
from don+e,6.044854270985639,0.013829694793127165,-0.0042546977382741475,-0.04721536145117584,0.02720150228143544,from don+e
don+e for,6.376444985646023,0.016759570855588792,-0.014352396724705707,-0.06397910872406891,0.04688728514242865,don+e for
AccuWeather,12.668380274191623,0.049134469607378765,0.03339231423923304,-0.047668077977016145,-0.06445753429401437,AccuWeather
accuweather hurrican+e,11.09556939085058,-0.0629647957161689,0.1338879413512946,-0.03525073212241651,-0.0169673011787278,accuweather hurrican+e
hurrican+e experte+s,7.770244000273467,0.009393805439963846,0.04997380572759276,-0.007565885241943231,-0.058042029572668456,hurrican+e experte+s
experte+s are,8.050168122815696,0.019995220412022806,-0.0036851429070809574,-0.1184192035147801,0.07710943720478575,experte+s are
are warning,9.355746166756402,0.09423811795510961,0.24968646923481358,-0.08168754835610376,-0.42370234861215084,are warning
warning that,7.059711065671887,0.1168597821156045,-0.008396521894653312,0.02238314970337311,-0.2167047261669227,warning that
that tropical,7.661500185812908,0.2241478012790137,-0.18506330198604434,0.09146936800004375,-0.34926578846855866,that tropical
ma…,6.13182040915437,0.1669535390867768,-0.08647818548203096,0.002859437639884287,-0.20855865225503892,ma…
storm ma…,6.13182040915437,0.1669535390867768,-0.08647818548203096,0.002859437639884287,-0.20855865225503892,storm ma…
+5193,5.83505052079208,0.14060435555803938,-0.0667685061494042,0.0075286725151998855,-0.18086399537811623,+5193
ma… +5193,5.83505052079208,0.14060435555803938,-0.0667685061494042,0.0075286725151998855,-0.18086399537811623,ma… +5193
+5193 char+s,5.573976023323043,0.12011959324854667,-0.0523616216959454,0.010018575484920614,-0.15882831436243589,+5193 char+s
Jerry,6.206272405130195,-0.07089592118681741,0.12557807106120475,-0.10058551350507425,0.05944748825425578,Jerry
storm jerry,6.206272405130195,-0.07089592118681741,0.12557807106120475,-0.10058551350507425,0.05944748825425578,storm jerry
jerry form+s,3.224888524063621,-0.08190410941241388,0.09577039021691583,-0.03596833931618488,0.04985772768402439,jerry form+s
see its,3.2782099010842543,-0.08185284682742724,0.09702797812285477,-0.03802486698523145,0.0503051476551321,see its
its potential,3.286725195985239,-0.08184642357222094,0.0972256607554725,-0.03834597110573031,0.05037519174397622,its potential
potential path,7.000455217839901,0.11694733005442172,-0.016267591303195685,-0.24031927098318842,0.036464058686058905,potential path
jerry has,5.238363785410633,-0.07584133332425017,0.12147864113313712,-0.08629160643652312,0.05836694834504293,jerry has
has formed,5.278560368684376,-0.0758919709440381,0.12186283148872978,-0.08682591684980612,0.058473806967438986,has formed
ocean oct,3.6120020833340742,-0.08196509840092363,0.10423319907996556,-0.04924315848115945,0.05279823880368311,ocean oct
her+e where,3.680418995537238,-0.08207912408184576,0.1055951237809361,-0.051227910861839636,0.05325311521269381,her+e where
headed,5.5119761216655885,-0.07291724565787591,0.14286089806645194,-0.0729332575578896,0.02050540681144896,headed
where headed,5.5119761216655885,-0.07291724565787591,0.14286089806645194,-0.0729332575578896,0.02050540681144896,where headed
advisory,5.002942026375006,-0.08909719160812055,0.12791569123934693,-0.07522579888968385,0.059390501435403774,advisory
said advisory,5.002942026375006,-0.08909719160812055,0.12791569123934693,-0.07522579888968385,0.059390501435403774,said advisory
advisory tuesday,5.444667620741069,-0.09270635728619578,0.13437156302187167,-0.07917277968069955,0.06047524611778955,advisory tuesday
tuesday oct,6.136721301868282,-0.033017262500192636,0.1122534697074476,-0.11148290797660865,0.031980060517941625,tuesday oct
10th,6.442749114824572,-0.022879547011738086,0.07692078662773433,-0.14813815315037307,0.0828418460588443,10th
season 10th,6.442749114824572,-0.022879547011738086,0.07692078662773433,-0.14813815315037307,0.0828418460588443,season 10th
10th named,6.134909004362168,0.010452136295509451,0.06484008845969226,-0.15402715109016116,0.05381122292899796,10th named
located,5.335326768865096,0.006880351107674107,0.07005513622898865,-0.1338549368375272,0.03781550413248891,located
storm located,5.335326768865096,0.006880351107674107,0.07005513622898865,-0.1338549368375272,0.03781550413248891,storm located
located about,5.029573387028375,-0.016450833135623462,0.08154057005462961,-0.11660424046411064,0.04500372560766144,located about
"1,315",4.8559598225563905,-0.026863877952666416,0.08625441160724139,-0.1080597066427254,0.047562062732588506,"1,315"
"about 1,315",4.8559598225563905,-0.026863877952666416,0.08625441160724139,-0.1080597066427254,0.047562062732588506,"about 1,315"
+5249,4.628491771418306,-0.038181604540414436,0.0908728869033668,-0.09778086628842504,0.049773827856207764,+5249
"1,315 +5249",4.628491771418306,-0.038181604540414436,0.0908728869033668,-0.09778086628842504,0.049773827856207764,"1,315 +5249"
+5249 chars,4.5174384297489265,-0.042925360993942056,0.0925747918212115,-0.09303436044450986,0.050492284046721694,+5249 chars
New,4.915932510376108,0.06090863325501614,-0.08889115908652072,0.13513712090326385,-0.15886847944932098,New
Rays,8.52105915541182,-0.18553395451929072,0.19688700803862097,-0.061326754266005076,0.08907819108280637,Rays
new ray+s,3.9055333992664787,-0.16247213278169334,0.15056994146231303,-0.022577417765675522,0.0797117478956153,new ray+s
owners,7.902091084584099,-0.18788903487367006,0.1907514764304687,-0.06158769113307072,0.09847656672272329,owners
ray+s owners,3.9494295173651466,-0.16302851178051816,0.15173301458003358,-0.023236241658286166,0.07970333454987456,ray+s owners
want,4.207936284641507,-0.05493434482609932,0.10690989952012667,-0.07076090847912048,0.033091533094914624,want
owners want,4.016522078632649,-0.16383277108993452,0.1534658597586415,-0.024204948240605546,0.07964749333342966,owners want
park,4.069097971452553,-0.1644260349868701,0.15478739799582059,-0.024933285721649785,0.07956977455451877,park
want park,4.069097971452553,-0.1644260349868701,0.15478739799582059,-0.024933285721649785,0.07956977455451877,want park
fixed,4.126190015139433,-0.16503549755871771,0.15618777128454595,-0.025695158055390285,0.07945400340911765,fixed
park fixed,4.126190015139433,-0.16503549755871771,0.15618777128454595,-0.025695158055390285,0.07945400340911765,park fixed
then,6.211829693198334,-0.17031351980067924,0.19435055288451347,-0.038398834709772914,0.05522685381150754,then
fixed the+n,4.215067536268544,-0.16591669963675823,0.15829918069261756,-0.02682454462103489,0.07921407734136782,fixed the+n
the+n new,4.286172291196492,-0.16656644078256694,0.15993109561893312,-0.0276815653329719,0.07897457625364505,the+n new
new one,4.348508036449714,-0.16709845618336872,0.1613218637674972,-0.028401086186259913,0.07873320496173535,new one
the new,7.892636604269178,-0.14985902154969308,0.17250846004911868,-0.07837060507507998,0.08854419727358098,the new
new owners,6.2900939870747266,-0.18321869827473786,0.18141652192588362,-0.05129499319999584,0.09483594120613688,new owners
owners the,6.755717559322459,-0.18242857175645946,0.18731074353175434,-0.05224277801457612,0.08846045874633766,owners the
Tampa,7.5355220660108015,-0.18221537409391042,0.19418252032741462,-0.05481211973740919,0.08293755373688828,Tampa
the tampa,7.5355220660108015,-0.18221537409391042,0.19418252032741462,-0.05481211973740919,0.08293755373688828,the tampa
Bay,11.015195951834674,-0.10666949325166775,0.18528165283322626,-0.08846248843695684,0.030502121150957406,Bay
tampa bay,7.944764168934059,-0.18179403866545896,0.19743546664720832,-0.055798343383461006,0.07974088444567451,tampa bay
bay ray+s,6.973978978055412,-0.1812251756024298,0.19065040088677626,-0.051861209174905915,0.08320287076987444,bay ray+s
ray+s are,8.805725623623468,-0.18112489488158687,0.20294358675702992,-0.057938950801331025,0.07471800276325326,ray+s are
promising,9.347076586518742,-0.18056815239061802,0.2059584671637053,-0.059051830129113456,0.0716763427449294,promising
are promising,9.347076586518742,-0.18056815239061802,0.2059584671637053,-0.059051830129113456,0.0716763427449294,are promising
get,14.644239201444105,-0.1376090566976918,0.1995322263510762,-0.056542115466673024,0.02572968581644816,get
promising get,13.215044009887748,-0.1760092387366306,0.22089838694647312,-0.06446661311806424,0.05412000820782431,promising get
hurricane-damaged,17.205648154916197,-0.17206118421162966,0.22962331874886233,-0.06810569148724387,0.04246953756782138,hurricane-damaged
get hurricane-damaged,17.205648154916197,-0.17206118421162966,0.22962331874886233,-0.06810569148724387,0.04246953756782138,get hurricane-damaged
Tropicana,9.251609623170133,-0.18647168753839588,0.1994184929623031,-0.06450491046812022,0.08997471318925616,Tropicana
hurricane-damaged tropicana,9.251609623170133,-0.18647168753839588,0.1994184929623031,-0.06450491046812022,0.08997471318925616,hurricane-damaged tropicana
Field,8.1967916554673,-0.19288122133319002,0.18735512092929887,-0.0674248527552278,0.11217894234692044,Field
tropicana fall+d,8.1967916554673,-0.19288122133319002,0.18735512092929887,-0.0674248527552278,0.11217894234692044,tropicana fall+d
repaired,7.868362417181279,-0.18181130718554175,0.1685897311096142,-0.08175778556988178,0.1307533819414587,repaired
fall+d repaired,7.868362417181279,-0.18181130718554175,0.1685897311096142,-0.08175778556988178,0.1307533819414587,fall+d repaired
repaired time,7.6317370257917565,-0.1364003303956303,0.10578367556653087,-0.1371632206784075,0.18244029649317475,repaired time
time for,7.697935912587198,-0.10934660124073153,0.06530793962993825,-0.1749746917337846,0.21404004317612169,time for
for next,7.894331255843346,-0.07907422239331509,0.0168595260996074,-0.22142939843809448,0.24964625074276264,for next
next season,8.688545550941425,-0.011548292349633442,-0.1057353522225054,-0.341680971295023,0.3288007594720785,next season
beginning,7.075130397199992,-0.09914114730989049,0.04822786388833632,-0.18304644814777007,0.2224844374246009,beginning
and beginning,7.075130397199992,-0.09914114730989049,0.04822786388833632,-0.18304644814777007,0.2224844374246009,and beginning
search,9.317536579905987,-0.49228689210605453,-0.2744138287986646,-0.09322582917092699,0.6347581554370383,search
beginning search,7.354500468979528,-0.2557010483517292,-0.037827985044339374,-0.26460896828878616,0.4620045191525773,beginning search
search for,7.697935912587198,-0.10934660124073153,0.06530793962993825,-0.1749746917337846,0.21404004317612169,search for
for new,6.523086061450708,-0.18412803732035443,0.18309078678469376,-0.05304696324286531,0.09550710566981405,for new
